v1_adventurer_(bigan_novelty)_timesteps,v1_adventurer_(bigan_novelty)_score,v1_adventurer_(bigan_novelty)_score_mean,v2_latent_discrepancy_timesteps,v2_latent_discrepancy_score,v2_latent_discrepancy_score_mean,v3_latent_plus_clamped_eme_timesteps,v3_latent_plus_clamped_eme_score,v3_latent_plus_clamped_eme_score_mean,v4_latent_plus_normalised_eme_timesteps,v4_latent_plus_normalised_eme_score,v4_latent_plus_normalised_eme_score_mean
116887.0,0.0,0.0,125258.0,0.0,0.0,125258.0,0.0,0.0,105432.0,0.0,0.0
117244.0,0.0,0.0,125910.0,0.0,0.0,125910.0,0.0,0.0,105743.0,0.0,0.0
117536.0,0.0,0.0,126097.0,0.0,0.0,126097.0,0.0,0.0,105986.0,0.0,0.0
117668.0,0.0,0.0,126631.0,0.0,0.0,126631.0,0.0,0.0,106285.0,0.0,0.0
117688.0,0.0,0.0,126918.0,0.0,0.0,126918.0,0.0,0.0,107101.0,0.0,0.0
118486.0,0.0,0.0,126929.0,0.0,0.0,126929.0,0.0,0.0,107115.0,0.0,0.0
118544.0,0.0,0.0,127092.0,0.0,0.0,127092.0,0.0,0.0,107156.0,0.0,0.0
118685.0,0.0,0.0,127167.0,0.0,0.0,127167.0,0.0,0.0,107224.0,0.0,0.0
119133.0,0.0,0.0,128168.0,0.0,0.0,128168.0,0.0,0.0,108321.0,0.0,0.0
119422.0,0.0,0.0,129090.0,0.0,0.0,129090.0,0.0,0.0,108505.0,0.0,0.0
120178.0,0.0,0.0,129726.0,0.0,0.0,129726.0,0.0,0.0,109116.0,0.0,0.0
121011.0,0.0,0.0,130092.0,0.0,0.0,130092.0,0.0,0.0,110419.0,0.0,0.0
121112.0,0.0,0.0,130669.0,0.0,0.0,130669.0,0.0,0.0,110934.0,0.0,0.0
121421.0,0.0,0.0,131196.0,0.0,0.0,131196.0,0.0,0.0,111216.0,0.0,0.0
121535.0,0.0,0.0,131229.0,0.0,0.0,131229.0,0.0,0.0,112242.0,0.0,0.0
122130.0,0.0,0.0,131603.0,0.0,0.0,131603.0,0.0,0.0,112644.0,0.0,0.0
122725.0,0.0,0.0,131777.0,0.0,0.0,131777.0,0.0,0.0,112907.0,0.0,0.0
122741.0,0.0,0.0,131942.0,0.0,0.0,131942.0,0.0,0.0,112934.0,0.0,0.0
122867.0,0.0,0.0,132758.0,0.0,0.0,132758.0,0.0,0.0,113139.0,0.0,0.0
122874.0,0.0,0.0,133138.0,0.0,0.0,133138.0,0.0,0.0,113164.0,0.0,0.0
123308.0,0.0,0.0,133213.0,0.0,0.0,133213.0,0.0,0.0,113565.0,0.0,0.0
123494.0,0.0,0.0,133304.0,0.0,0.0,133304.0,0.0,0.0,113805.0,0.0,0.0
